chembl_id,smiles,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_molformula,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,np_likeness_score,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb
CHEMBL4099379,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C,,,,,,,C157H238N42O46,3449.88,,,,,,,3449.88,3447.7575,,,,,,,
CHEMBL4099567,CC(=O)Oc1ccc(/C=C/C(=O)CCc2ccc(NC(=O)Cc3cccs3)cc2)cc1OC(C)=O,5.00,3,4.94,4.94,13.93,,C27H25NO6S,491.57,7,7,1,1,35,NEUTRAL,491.57,491.1403,-0.51,0,0,98.77,0.24,N,10
CHEMBL4099850,CNCCN1CCC(NCc2ccccc2)CC1,1.46,1,-3.26,1.19,,10.05,C15H25N3,247.39,3,3,2,2,18,BASE,247.39,247.2048,-0.96,0,0,27.30,0.80,N,6
CHEMBL4100077,C#Cc1cccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)c1,2.76,3,2.88,2.88,,,C20H14F3N3O3S,433.41,6,6,0,0,30,NEUTRAL,433.41,433.0708,-1.72,0,0,81.92,0.47,N,4
CHEMBL4100325,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C,,,,,,,C157H238N42O46,3449.88,,,,,,,3449.88,3447.7575,,,,,,,
CHEMBL4100912,Cc1cc([C@H]2CN(Cc3c(C)cccc3F)C[C@@H]2N(C)C)ccc1C(=O)N(C)CC1CCCO1,4.22,2,2.84,4.38,,8.93,C28H38FN3O2,467.63,4,5,0,0,34,BASE,467.63,467.2948,-1.01,0,0,36.02,0.61,N,7
CHEMBL4101046,C#Cc1ccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)cc1,2.76,3,2.88,2.88,,,C20H14F3N3O3S,433.41,6,6,0,0,30,NEUTRAL,433.41,433.0708,-1.52,0,0,81.92,0.47,N,4
CHEMBL4101104,Cc1cc([C@H]2CN(Cc3c(C)cccc3F)C[C@@H]2N(C)C)ccc1C(=O)NCCN(C)C,3.26,2,1.07,3.76,,9.07,C26H37FN4O,440.61,4,5,1,1,32,BASE,440.61,440.2951,-1.19,0,0,38.82,0.68,N,8
CHEMBL4101603,CCCCCS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3ccc(OC)c(OC)c3)c2)cc(C(F)(F)F)n1,4.35,3,4.33,4.33,,,C24H26F3N3O5S,525.55,8,8,0,0,36,NEUTRAL,525.55,525.1545,-1.16,1,1,100.38,0.29,N,10
CHEMBL4101821,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CSC(=O)CN[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C,,,,,,,C152H227N41O46S,3396.80,,,,,,,3396.80,3394.6405,,,,,,,
CHEMBL4101931,O=C(CCc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1)CCc1ccc(O)c(O)c1,4.39,3,5.08,5.09,9.29,,C24H22N2O6,434.45,6,8,3,3,32,NEUTRAL,434.45,434.1478,-0.41,0,0,129.77,0.26,N,9
CHEMBL4102499,COc1ccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(=O)(=O)CCCC(N)=O)n3)ccc2=O)cc1OC,2.43,3,1.76,1.76,,,C23H23F3N4O6S,540.52,9,10,1,2,37,NEUTRAL,540.52,540.1290,-1.26,1,1,143.47,0.39,N,10
CHEMBL4102534,Cc1cccc(F)c1CN1C[C@H](c2ccc(N3CCN(c4nccs4)CC3)cc2)[C@@H](N(C)C)C1,4.45,3,3.58,5.34,,9.16,C27H34FN5S,479.67,6,5,0,0,34,BASE,479.67,479.2519,-1.53,0,0,25.85,0.52,N,6
CHEMBL4102787,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,,,,,,,C155H231N41O47,3420.79,,,,,,,3420.79,3418.6946,,,,,,,
CHEMBL4103147,Cc1ccc(O)c(NC(=O)CCCS(=O)(=O)c2nc(-c3cccs3)cc(C(F)(F)F)n2)c1,4.43,3,4.44,4.44,9.14,,C20H18F3N3O4S2,485.51,7,7,2,2,32,NEUTRAL,485.51,485.0691,-1.87,0,0,109.25,0.38,N,7
CHEMBL4103551,Cc1cc([C@H]2CN(Cc3c(C)cccc3F)C[C@@H]2N(C)C)ccc1C(=O)N1CCN(C)CC1,3.36,2,2.15,3.81,,8.94,C27H37FN4O,452.62,4,5,0,0,33,BASE,452.62,452.2951,-1.16,0,0,30.03,0.70,N,5
CHEMBL4103961,COC(=O)c1ccccc1-c1cc(C(F)(F)F)nc(S(C)(=O)=O)n1,2.35,2,2.87,2.87,,,C14H11F3N2O4S,360.31,6,6,0,0,24,NEUTRAL,360.31,360.0392,-1.10,0,0,86.22,0.62,N,3
CHEMBL4104146,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,,,,,,,C152H227N41O45,3348.73,,,,,,,3348.73,3346.6735,,,,,,,
CHEMBL4104225,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@@H](N)Cc2cnc[nH]2)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C,,,,,,,C155H234N42O46,3421.82,,,,,,,3421.82,3419.7262,,,,,,,
CHEMBL4104300,COCCN(C)C(=O)c1ccc([C@H]2CN(Cc3c(C)cccc3F)C[C@@H]2N(C)C)cc1C,3.69,2,2.37,3.92,,8.93,C26H36FN3O2,441.59,4,5,0,0,32,BASE,441.59,441.2792,-1.21,0,0,36.02,0.63,N,8
CHEMBL4104624,Cc1ccccc1-c1cc(C(F)(F)F)nc(S(C)(=O)=O)n1,2.87,2,3.38,3.38,,,C13H11F3N2O2S,316.30,4,4,0,0,21,NEUTRAL,316.30,316.0493,-1.39,0,0,59.92,0.80,N,2
CHEMBL4104840,CN(C)C(=O)c1cccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)c1,2.27,2,2.16,2.16,,,C15H14F3N3O3S,373.36,5,6,0,0,25,NEUTRAL,373.36,373.0708,-1.75,0,0,80.23,0.77,N,3
CHEMBL4105576,CS(=O)(=O)c1nc(-c2cccs2)cc(-c2cccs2)n1,3.34,3,3.19,3.19,,,C13H10N2O2S3,322.44,6,4,0,0,20,NEUTRAL,322.44,321.9904,-1.53,0,0,59.92,0.69,N,3
CHEMBL30108,CCCCCCCCCCOc1ccc(OCC(=O)COc2ccc(C(=O)O)cc2)cc1,5.93,2,3.71,6.63,4.35,,C26H34O6,442.55,5,6,1,1,32,ACID,442.55,442.2355,-0.12,1,1,82.06,0.31,N,17
CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,3.21,2,2.24,2.25,8.82,,C19H20ClNO6S,425.89,6,7,2,2,28,NEUTRAL,425.89,425.0700,-0.83,0,0,101.93,0.54,N,6
CHEMBL166444,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,3.72,0,2.53,2.53,,,C19H24O2,284.40,2,2,1,1,21,NEUTRAL,284.40,284.1776,2.29,0,0,37.30,0.74,N,0
CHEMBL205892,CCCCCCCCc1ccc(OCC(=O)Cn2ccc3cc(C(=O)O)ccc32)cc1,5.89,3,3.57,6.90,3.63,,C26H31NO4,421.54,4,5,1,1,31,ACID,421.54,421.2253,-0.44,1,1,68.53,0.35,N,13
CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,3.99,2,4.16,4.16,13.05,,C21H16F4N4O2S,464.44,4,6,1,1,32,NEUTRAL,464.44,464.0930,-1.50,0,0,76.44,0.55,N,3
CHEMBL1085637,CC(C)C(=O)c1cn(CC(=O)COc2ccc(Oc3ccccc3)cc2)c2ccc(C(=O)O)cc12,5.62,4,2.25,5.58,3.63,,C28H25NO6,471.51,6,7,1,1,35,ACID,471.51,471.1682,-0.52,1,1,94.83,0.30,N,10
CHEMBL1511860,c1ccc(Nc2nc(CSc3nc[nH]n3)cs2)cc1,3.30,3,3.17,3.18,9.98,2.67,C12H11N5S2,289.39,6,5,2,2,19,NEUTRAL,289.39,289.0456,-2.75,0,0,66.49,0.71,N,5
CHEMBL1800991,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC)c3cc(C(=O)O)ccc32)cc1,6.87,3,4.27,7.61,3.63,,C30H37NO5,491.63,5,6,1,1,36,ACID,491.63,491.2672,-0.36,1,1,85.60,0.17,N,16
CHEMBL1800992,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC)c3cc(C(=O)O)ccc32)cc1,7.65,3,5.16,8.50,3.63,,C32H41NO5,519.68,5,6,1,1,38,ACID,519.68,519.2985,-0.35,2,2,85.60,0.14,N,18
CHEMBL1801024,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCC(=O)O)c3cc(C(=O)O)ccc32)cc1,5.94,3,-0.15,6.29,3.37,,C30H35NO7,521.61,6,8,2,2,38,ACID,521.61,521.2414,-0.37,2,2,122.90,0.17,N,17
CHEMBL1801026,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCC(=O)O)c3cc(C(=O)O)ccc32)cc1,6.72,3,0.84,7.17,3.49,,C32H39NO7,549.66,6,8,2,2,40,ACID,549.66,549.2727,-0.27,2,2,122.90,0.13,N,19
CHEMBL2017869,CS(=O)(=O)N1CCC(Oc2ccc(CC(=O)N3CCC(N4C(=O)CCc5ccccc54)CC3)c(OCCF)c2)CC1,3.35,2,1.10,1.10,,,C30H38FN3O6S,587.71,6,9,0,0,41,NEUTRAL,587.71,587.2465,-1.01,1,1,96.46,0.45,N,9
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,5.54,4,4.65,4.66,13.46,5.90,C28H24FN3O5,501.51,6,8,2,2,37,NEUTRAL,501.51,501.1700,-0.76,2,2,98.78,0.31,N,8
CHEMBL3337869,COc1cccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)c1,1.86,3,1.59,1.72,7.79,1.48,C17H15N3O3,309.33,4,6,2,2,23,NEUTRAL,309.33,309.1113,-1.24,0,0,84.08,0.77,N,4
CHEMBL3392901,Cc1ccccc1N1CCN(S(=O)(=O)CC23CCC(CC2NC(=O)C(N)CCS(C)(=O)=O)C3(C)C)CC1,1.52,1,-0.13,0.28,,7.60,C26H42N4O5S2,554.78,7,9,2,3,37,NEUTRAL,554.78,554.2597,-0.48,1,1,129.88,0.47,N,9
CHEMBL3752395,CC(C)c1cc(-c2nn(C(C)C)c3ncnc(N)c23)no1,2.77,3,2.27,2.27,,3.58,C14H18N6O,286.34,7,7,1,2,21,NEUTRAL,286.34,286.1542,-1.00,0,0,95.65,0.79,N,3
CHEMBL3752025,CC(C)n1nc(-c2ccon2)c2c(N)ncnc21,1.64,3,1.19,1.19,,3.58,C11H12N6O,244.26,7,7,1,2,18,NEUTRAL,244.26,244.1073,-1.28,0,0,95.65,0.74,N,2
CHEMBL3752879,Nc1ncnc2[nH]nc(-c3cc(C4CC4)on3)c12,1.47,3,0.88,0.91,8.55,4.03,C11H10N6O,242.24,6,7,2,3,18,NEUTRAL,242.24,242.0916,-1.12,0,0,106.51,0.70,N,2
CHEMBL3965628,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,4.20,5,3.64,3.91,7.36,,C25H21ClN6O4S,537.00,8,10,3,3,37,NEUTRAL,537.00,536.1034,-1.71,1,1,134.88,0.23,N,10
CHEMBL4059519,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3)c2c(=O)[nH]1,3.16,5,2.98,3.25,7.36,0.23,C24H20N6O4S,488.53,8,10,3,3,35,NEUTRAL,488.53,488.1267,-1.67,0,0,134.88,0.27,N,9
CHEMBL4059927,N#Cc1ccc(N2C(=O)C3Cc4ccc([N+](=O)[O-])cc4N3C2=S)cc1C(F)(F)F,3.55,2,4.13,4.13,11.14,,C18H9F3N4O3S,418.36,5,7,0,0,29,NEUTRAL,418.36,418.0347,-1.66,0,0,90.48,0.42,N,2
CHEMBL4060622,CC(C)n1nc(-c2cc(-c3ccsc3)on2)c(C(N)=O)c1N,2.53,3,2.07,2.07,13.70,1.44,C14H15N5O2S,317.37,7,7,2,4,22,NEUTRAL,317.37,317.0946,-2.16,0,0,112.96,0.77,N,4
CHEMBL4062821,N#Cc1ccc(N2C(=O)C3CC4CCCCC4N3C2=S)cc1C(F)(F)F,3.84,1,4.18,4.18,,,C18H16F3N3OS,379.41,3,4,0,0,26,NEUTRAL,379.41,379.0966,-1.21,0,0,47.34,0.70,N,1
CHEMBL4064516,Cc1csc2nc(C(=O)NCc3cccc(OCCSc4nc[nH]n4)c3)[nH]c(=O)c12,2.51,4,2.40,2.64,7.44,1.02,C19H18N6O3S2,442.53,8,9,3,3,30,NEUTRAL,442.53,442.0882,-2.07,0,0,125.65,0.28,N,8
CHEMBL4064658,CNC(=O)c1ccc2c(c1)N1C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,3.00,2,3.26,3.26,11.14,,C20H13F3N4O2S,430.41,4,6,1,1,30,NEUTRAL,430.41,430.0711,-1.52,0,0,76.44,0.74,N,2
CHEMBL4064828,N#Cc1ccc(N2C(=O)C3Cc4ccc(I)cc4N3C2=S)cc1C(F)(F)F,4.24,2,5.12,5.12,11.14,,C18H9F3IN3OS,499.25,3,4,0,0,27,NEUTRAL,499.25,498.9463,-1.64,0,0,47.34,0.44,N,1
CHEMBL4065543,CC(C)n1nc(-c2cc(-c3ccc(F)cc3)on2)c(C(N)=O)c1N,2.61,3,2.43,2.43,13.70,1.44,C16H16FN5O2,329.33,6,7,2,4,24,NEUTRAL,329.33,329.1288,-1.65,0,0,112.96,0.76,N,4
CHEMBL4065692,CCNC(=O)c1ccc2c(c1)N1C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,3.39,2,3.62,3.62,11.14,,C21H15F3N4O2S,444.44,4,6,1,1,31,NEUTRAL,444.44,444.0868,-1.61,0,0,76.44,0.73,N,3
CHEMBL4065861,N#Cc1ccc(N2C(=O)C3Cc4cc(Cl)ccc4N3C2=S)cc1C(F)(F)F,4.29,2,4.79,4.79,11.14,,C18H9ClF3N3OS,407.80,3,4,0,0,27,NEUTRAL,407.80,407.0107,-1.57,0,0,47.34,0.66,N,1
CHEMBL4067166,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCCCO)c3cc(C(=O)O)ccc32)cc1,6.63,3,3.73,7.06,3.63,,C32H41NO6,535.68,6,7,2,2,39,ACID,535.68,535.2934,-0.23,2,2,105.83,0.13,N,19
CHEMBL4068176,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,3.30,5,3.12,3.39,7.36,,C24H19FN6O4S,506.52,8,10,3,3,36,NEUTRAL,506.52,506.1173,-1.86,1,1,134.88,0.26,N,9
CHEMBL4068241,Cc1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,1.80,4,1.88,2.12,7.44,0.77,C19H18N6O4S,426.46,8,10,3,3,30,NEUTRAL,426.46,426.1110,-1.76,0,0,134.88,0.37,N,8
CHEMBL4068248,CC(C)n1nc(-c2cc(-c3ccccc3)on2)c(C(N)=O)c1N,2.47,3,2.29,2.29,13.70,1.44,C16H17N5O2,311.35,6,7,2,4,23,NEUTRAL,311.35,311.1382,-1.40,0,0,112.96,0.77,N,4
CHEMBL4068400,CC(O)CNC(=O)c1ccc2c(c1)N1C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,2.75,2,2.99,2.99,11.14,,C22H17F3N4O3S,474.46,5,7,2,2,33,NEUTRAL,474.46,474.0973,-1.34,0,0,96.67,0.66,N,4
CHEMBL4068590,N#Cc1ccc(N2C(=O)C3Cc4ccc(Cl)cc4N3C2=S)cc1C(F)(F)F,4.29,2,4.79,4.79,11.14,,C18H9ClF3N3OS,407.80,3,4,0,0,27,NEUTRAL,407.80,407.0107,-1.60,0,0,47.34,0.66,N,1
CHEMBL4069150,CC(C)n1nc(-c2cc(C3CCCCC3)on2)c(C(N)=O)c1N,2.85,2,2.68,2.68,13.70,1.45,C16H23N5O2,317.39,6,7,2,4,23,NEUTRAL,317.39,317.1852,-1.19,0,0,112.96,0.90,N,4
CHEMBL4069240,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,3.81,5,3.58,3.85,7.36,,C24H19ClN6O4S,522.97,8,10,3,3,36,NEUTRAL,522.97,522.0877,-1.81,1,1,134.88,0.25,N,9
CHEMBL4071454,N#Cc1ccc(N2C(=O)C3CCCN3C2=S)cc1C(F)(F)F,2.67,1,2.90,2.90,,,C14H10F3N3OS,325.31,3,4,0,0,22,NEUTRAL,325.31,325.0497,-1.63,0,0,47.34,0.74,N,1
CHEMBL4072497,CCCNC(=O)c1cc2c(cc1F)N1C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,3.92,2,4.28,4.29,11.13,,C22H16F4N4O2S,476.46,4,6,1,1,33,NEUTRAL,476.46,476.0930,-1.71,0,0,76.44,0.53,N,4
CHEMBL4073102,Cc1csc2nc(C(=O)NCc3cccc(OCCCCSc4nc[nH]n4)c3)[nH]c(=O)c12,3.29,4,3.14,3.38,7.44,1.07,C21H22N6O3S2,470.58,8,9,3,3,32,NEUTRAL,470.58,470.1195,-1.88,0,0,125.65,0.24,N,10
CHEMBL4073581,O=C(O)CCCOc1cccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)c1,2.10,3,-1.42,1.72,4.23,1.48,C20H19N3O5,381.39,5,8,3,3,28,ACID,381.39,381.1325,-1.04,0,0,121.38,0.51,N,8
CHEMBL4074089,COc1ccc(-c2csc3nc(C(=O)NCc4cccc(OCCOc5nc[nH]n5)c4)[nH]c(=O)c23)cc1,3.17,5,2.82,3.09,7.36,,C25H22N6O5S,518.56,9,11,3,3,37,NEUTRAL,518.56,518.1372,-1.57,2,1,144.11,0.24,N,10
CHEMBL4074164,CC(C)n1nc(-c2cc(-c3ccccn3)on2)c(C(N)=O)c1N,1.86,3,1.45,1.45,13.70,1.98,C15H16N6O2,312.33,7,8,2,4,23,NEUTRAL,312.33,312.1335,-1.58,0,0,125.85,0.76,N,4
CHEMBL4074167,Cc1csc2nc(C(=O)NCc3cccc(CNC(=O)Cc4nc[nH]n4)c3)[nH]c(=O)c12,1.20,4,0.80,1.05,7.44,1.90,C20H19N7O3S,437.49,7,10,4,4,31,NEUTRAL,437.49,437.1270,-1.74,0,0,145.52,0.34,N,7
CHEMBL4074307,CCCCNC(=O)c1ccc2c(c1)N1C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,4.17,2,4.59,4.59,11.14,,C23H19F3N4O2S,472.49,4,6,1,1,33,NEUTRAL,472.49,472.1181,-1.49,0,0,76.44,0.52,N,5
CHEMBL4078492,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,4.20,5,3.64,3.91,7.36,,C25H21ClN6O4S,537.00,8,10,3,3,37,NEUTRAL,537.00,536.1034,-1.69,1,1,134.88,0.23,N,10
CHEMBL4079052,CCCCCCCCc1ccc(OCC(=O)Cn2cc(C(=O)CCCOC)c3cc(C(=O)O)ccc32)cc1,6.50,3,3.48,6.81,3.63,,C31H39NO6,521.65,6,7,1,1,38,ACID,521.65,521.2777,-0.45,2,2,94.83,0.15,N,18
CHEMBL4079119,Cc1ccc(-c2cc(-c3nn(C(C)C)c(N)c3C(N)=O)no2)cc1,2.78,3,2.80,2.80,13.70,1.44,C17H19N5O2,325.37,6,7,2,4,24,NEUTRAL,325.37,325.1539,-1.44,0,0,112.96,0.77,N,4
CHEMBL4079123,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,3.22,5,2.75,3.03,7.34,0.24,C22H18N6O4S2,494.56,9,10,3,3,34,NEUTRAL,494.56,494.0831,-1.99,0,0,134.88,0.27,N,9
CHEMBL4079404,N#Cc1ccc(N2C(=O)C3Cc4cc([N+](=O)[O-])ccc4N3C2=S)cc1C(F)(F)F,3.55,2,4.13,4.13,11.13,,C18H9F3N4O3S,418.36,5,7,0,0,29,NEUTRAL,418.36,418.0347,-1.67,0,0,90.48,0.42,N,2
CHEMBL4079894,CC(C)n1nc(-c2cc(C(C)(C)C)on2)c(C(N)=O)c1N,2.10,2,2.18,2.18,13.70,1.45,C14H21N5O2,291.36,6,7,2,4,21,NEUTRAL,291.36,291.1695,-1.39,0,0,112.96,0.90,N,3
CHEMBL4079974,COc1ccccc1-c1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,3.17,5,2.82,3.09,7.35,,C25H22N6O5S,518.56,9,11,3,3,37,NEUTRAL,518.56,518.1372,-1.52,2,1,144.11,0.24,N,10
CHEMBL4082500,CCc1cc(-c2nn(C(C)C)c(N)c2C(N)=O)no1,1.36,2,1.44,1.44,13.70,1.45,C12H17N5O2,263.30,6,7,2,4,19,NEUTRAL,263.30,263.1382,-1.55,0,0,112.96,0.86,N,4
